property_type,sector,price,areaWithType,bedRoom,bathroom,balcony,agePossession,super_built_up_area,built_up_area,carpet_area,study room,servant room,furnishing_type,luxury_category,floorNum_cat
0.0,86.0,2.35,1739.0,3,4,4.0,3.0,2092.0,1650.0,1100.0,0,1,0,2.0,0.0
0.0,63.0,2.2,441.0,3,3,2.0,1.0,1827.75,1650.0,1549.0,0,0,0,0.0,2.0
1.0,48.0,5.15,870.0,5,7,3.0,0.0,1827.75,302.0,300.0,0,1,1,2.0,1.0
0.0,63.0,1.65,376.0,2,2,2.0,4.0,1827.75,1650.0,1200.0,1,0,0,1.0,1.0
0.0,35.0,1.35,1282.0,3,4,2.0,0.0,1545.0,1650.0,1294.0,0,1,0,1.0,2.0
0.0,38.0,0.5,685.0,3,3,2.0,4.0,1827.75,1650.0,700.0,0,0,0,1.0,1.0
1.0,75.0,6.0,866.0,5,4,3.0,1.0,1827.75,2700.0,1294.0,1,0,0,1.0,1.0
0.0,12.0,2.1,1965.0,3,4,4.0,3.0,2585.0,2100.0,1294.0,0,1,1,0.0,0.0
0.0,74.0,1.1,48.0,3,2,2.0,3.0,1827.75,1350.0,1080.0,0,0,0,1.0,2.0
0.0,41.0,0.43,671.0,2,2,1.0,3.0,1827.75,1650.0,650.0,0,0,0,1.0,1.0
0.0,2.0,1.25,545.0,4,4,4.0,0.0,1827.75,1650.0,2651.0,0,0,1,1.0,2.0
0.0,90.0,0.85,1138.0,2,2,3.0,1.0,1350.0,1650.0,1294.0,1,0,0,1.0,2.0
0.0,95.0,1.6,1636.0,3,3,3.0,1.0,1960.0,1650.0,1294.0,0,0,0,2.0,2.0
0.0,88.0,2.6,1838.0,4,4,4.0,3.0,2273.0,1650.0,1340.0,0,0,0,1.0,1.0
0.0,89.0,1.4,484.0,4,4,3.0,3.0,1827.75,1650.0,1950.0,0,1,0,1.0,2.0
0.0,69.0,2.78,1718.0,3,3,4.0,3.0,2047.0,1650.0,1294.0,0,0,1,0.0,2.0
0.0,23.0,0.56,671.0,1,1,2.0,0.0,1827.75,1650.0,650.0,0,0,0,2.0,2.0
0.0,35.0,2.5,477.0,3,3,2.0,3.0,1827.75,1650.0,1884.0,0,0,0,2.0,1.0
0.0,81.0,2.1,1677.0,3,4,4.0,1.0,2000.0,1600.0,1500.0,0,1,1,2.0,0.0
1.0,57.0,2.95,775.0,2,2,2.0,0.0,1827.75,1000.0,1294.0,0,0,0,1.0,1.0
0.0,57.0,1.7,171.0,3,3,3.0,0.0,1827.75,2200.0,1610.0,1,0,0,1.0,2.0
0.0,67.0,2.6,451.0,3,3,4.0,3.0,1827.75,1650.0,1650.0,0,0,0,1.0,1.0
0.0,37.0,0.7,1216.0,2,3,4.0,4.0,1435.0,1650.0,1294.0,1,0,0,2.0,0.0
1.0,28.0,10.85,872.0,6,6,1.0,3.0,1827.75,2844.0,1294.0,0,0,1,2.0,1.0
0.0,2.0,1.0,191.0,3,4,0.0,1.0,1827.75,2480.0,1294.0,0,0,0,1.0,1.0
1.0,41.0,0.55,315.0,2,1,1.0,0.0,1827.75,75.0,1294.0,0,0,0,1.0,1.0
1.0,34.0,3.69,790.0,4,4,2.0,0.0,1827.75,1557.0,1294.0,1,1,1,2.0,1.0
0.0,91.0,2.0,1906.0,3,4,3.0,3.0,2408.0,1650.0,1294.0,0,1,0,1.0,2.0
0.0,9.0,1.17,1465.0,3,4,4.0,3.0,1760.0,1186.0,1130.0,0,1,0,1.0,0.0
1.0,18.0,1.5,761.0,5,5,2.0,2.0,1827.75,1350.0,1294.0,0,0,0,1.0,1.0
0.0,75.0,1.25,390.0,2,2,3.0,3.0,1827.75,1650.0,1262.0,0,0,0,1.0,0.0
0.0,69.0,1.2,468.0,3,3,2.0,3.0,1827.75,1650.0,180.0,0,0,0,1.0,1.0
0.0,86.0,0.9,1148.0,2,2,3.0,1.0,1360.0,1650.0,1294.0,0,0,0,2.0,2.0
0.0,67.0,1.7,1188.0,3,3,3.0,3.0,1395.0,1650.0,809.0,1,0,1,2.0,2.0
0.0,51.0,2.65,1977.0,3,3,4.0,0.0,2605.0,2491.0,2350.0,0,1,0,0.0,1.0
0.0,103.0,1.05,1614.0,2,2,3.0,1.0,1940.0,1175.97,834.96,1,0,0,1.0,1.0
0.0,62.0,3.7,2024.0,4,5,3.0,3.0,2800.0,1650.0,1294.0,0,1,1,0.0,2.0
1.0,58.0,3.49,804.0,4,4,2.0,0.0,1827.75,1728.0,1294.0,1,1,1,1.0,1.0
0.0,38.0,1.65,1563.0,3,3,2.0,3.0,1877.0,1650.0,1294.0,0,0,0,2.0,0.0
0.0,71.0,1.8,1628.0,3,3,4.0,3.0,1950.0,1845.0,1530.0,0,0,1,2.0,0.0
0.0,10.0,0.8,1166.0,2,2,4.0,3.0,1366.0,1650.0,1055.0,0,0,1,0.0,2.0
1.0,18.0,1.7,469.0,1,1,2.0,3.0,1827.75,1650.0,1800.0,0,0,0,1.0,1.0
0.0,103.0,0.27,283.0,2,2,2.0,3.0,1827.75,619.0,1294.0,0,0,0,1.0,2.0
1.0,84.0,0.45,613.0,1,1,1.0,3.0,1827.75,1650.0,500.0,0,0,0,1.0,1.0
0.0,9.0,0.87,1183.0,2,2,4.0,1.0,1385.0,1120.0,940.0,0,0,0,0.0,1.0
0.0,10.0,0.88,1163.0,2,2,4.0,3.0,1366.0,1650.0,1294.0,0,0,0,2.0,1.0
0.0,70.0,1.85,519.0,4,4,0.0,3.0,1827.75,1650.0,2300.0,0,0,0,1.0,2.0
0.0,63.0,2.04,1497.0,3,3,4.0,0.0,1795.0,1595.0,1395.0,0,1,1,0.0,0.0
1.0,13.0,2.1,750.0,2,6,4.0,3.0,1827.75,1215.0,1294.0,0,0,0,1.0,1.0
0.0,86.0,2.25,1762.0,3,3,4.0,3.0,2132.0,1650.0,1294.0,0,1,2,0.0,0.0
0.0,59.0,2.2,1170.0,2,2,2.0,3.0,1375.0,1650.0,1294.0,0,0,0,1.0,2.0
0.0,76.0,0.39,2098.0,1,1,2.0,1.0,325.0,1650.0,1294.0,0,0,0,1.0,1.0
0.0,27.0,5.8,239.0,3,4,4.0,2.0,1827.75,3700.0,1294.0,1,1,2,2.0,2.0
0.0,86.0,0.95,1149.0,2,2,2.0,3.0,1360.0,1150.0,894.0,0,0,1,0.0,0.0
0.0,97.0,0.7,408.0,2,3,2.0,3.0,1827.75,1650.0,1352.0,1,0,1,1.0,2.0
0.0,37.0,1.27,1472.0,3,3,3.0,3.0,1763.0,1650.0,1410.0,1,0,0,1.0,1.0
0.0,95.0,0.95,1027.0,2,2,2.0,4.0,1067.0,1650.0,578.0,1,0,0,2.0,1.0
0.0,11.0,1.25,1807.0,3,2,0.0,3.0,2200.0,1650.0,1294.0,0,0,1,2.0,1.0
0.0,88.0,2.85,1979.0,4,4,4.0,1.0,2606.0,1650.0,1800.0,0,1,2,0.0,1.0
1.0,48.0,7.25,859.0,3,4,2.0,0.0,1827.75,2592.0,1294.0,1,1,1,2.0,1.0
0.0,103.0,0.75,359.0,3,2,4.0,1.0,1827.75,1650.0,1081.0,0,0,0,2.0,2.0
0.0,6.0,2.14,2046.0,4,6,4.0,3.0,2875.0,1650.0,2550.0,0,1,0,2.0,2.0
0.0,35.0,1.07,1181.0,2,2,2.0,4.0,1385.0,1650.0,1294.0,0,0,0,2.0,0.0
0.0,91.0,2.6,165.0,3,3,3.0,4.0,1827.75,2129.0,1294.0,0,1,0,1.0,0.0
1.0,16.0,9.5,922.0,5,5,3.0,3.0,1827.75,7450.0,1294.0,0,1,0,1.0,1.0
1.0,41.0,1.1,806.0,4,4,4.0,2.0,1827.75,1800.0,1294.0,0,0,0,1.0,1.0
0.0,10.0,1.3,1621.0,3,3,3.0,3.0,1943.0,1650.0,1202.0,0,0,0,2.0,2.0
0.0,2.0,0.91,1966.0,3,3,4.0,0.0,2588.0,1900.0,1294.0,0,1,0,1.0,2.0
0.0,9.0,1.14,1575.0,3,4,3.0,3.0,1900.0,1305.0,1173.0,1,1,0,1.0,2.0
1.0,96.0,0.6,972.0,2,2,1.0,0.0,1827.75,558.0,1294.0,0,0,0,1.0,1.0
1.0,7.0,0.6,748.0,4,3,1.0,0.0,1827.75,1170.0,1294.0,0,0,0,1.0,1.0
0.0,101.0,0.17,567.0,1,1,1.0,3.0,1827.75,1650.0,3212.0,0,0,0,2.0,0.0
0.0,31.0,3.0,2042.0,3,5,4.0,2.0,2862.0,1650.0,1294.0,0,0,0,1.0,2.0
0.0,91.0,1.31,450.0,2,2,2.0,3.0,1827.75,1650.0,1640.0,0,1,0,2.0,2.0
0.0,102.0,3.2,224.0,4,4,0.0,4.0,1827.75,3225.0,1294.0,0,0,0,1.0,2.0
0.0,9.0,1.0,1185.0,2,2,4.0,1.0,1385.0,940.0,845.0,0,0,1,1.0,1.0
0.0,71.0,1.85,1657.0,3,3,4.0,4.0,1987.0,1650.0,1294.0,0,0,0,1.0,0.0
0.0,6.0,0.8,76.0,2,2,0.0,3.0,1827.75,1450.0,1294.0,0,0,0,2.0,2.0
0.0,86.0,0.39,657.0,2,2,2.0,3.0,1827.75,1650.0,600.0,0,0,0,1.0,2.0
1.0,49.0,4.45,874.0,6,6,3.0,0.0,1827.75,2880.0,1294.0,1,1,2,0.0,1.0
0.0,10.0,0.5,670.0,3,2,2.0,3.0,1827.75,1650.0,645.0,0,0,0,1.0,2.0
1.0,56.0,1.45,959.0,1,4,4.0,3.0,1827.75,60.0,1294.0,0,0,0,2.0,2.0
0.0,103.0,0.5,627.0,2,2,2.0,1.0,1827.75,1650.0,531.521382,0,0,0,1.0,2.0
0.0,33.0,3.55,1888.0,3,5,4.0,2.0,2368.0,2367.0,2000.0,0,1,1,2.0,0.0
1.0,35.0,8.0,986.0,4,4,4.0,2.0,1827.75,7000.0,1294.0,1,1,0,2.0,1.0
1.0,41.0,4.12,940.0,2,1,4.0,0.0,1827.75,4635.0,1294.0,0,0,0,1.0,1.0
1.0,99.0,2.75,871.0,4,4,4.0,3.0,1827.75,5000.0,1294.0,1,0,0,1.0,1.0
0.0,99.0,1.1,448.0,4,3,2.0,1.0,1827.75,1650.0,1600.0,0,0,0,1.0,0.0
0.0,99.0,1.6,1759.0,3,3,3.0,3.0,2120.0,1650.0,1450.0,0,1,1,2.0,2.0
1.0,95.0,1.25,65.0,3,3,2.0,4.0,1827.75,1423.0,1294.0,1,0,0,1.0,1.0
0.0,90.0,1.1,1445.0,3,3,2.0,3.0,1750.0,1650.0,1294.0,0,0,0,2.0,2.0
0.0,98.0,0.89,1198.0,2,2,4.0,3.0,1404.0,1650.0,1200.0,0,0,1,1.0,2.0
0.0,68.0,3.4,1807.0,3,4,3.0,3.0,2200.0,1650.0,1294.0,0,1,1,2.0,2.0
0.0,31.0,1.91,369.0,2,2,2.0,1.0,1827.75,1650.0,1150.0,0,0,2,2.0,0.0
1.0,22.0,3.0,549.0,4,4,0.0,3.0,1827.75,1650.0,2700.0,0,0,0,1.0,1.0
1.0,20.0,5.51,898.0,3,3,2.0,0.0,1827.75,3249.0,1294.0,0,0,0,1.0,2.0
0.0,6.0,1.69,1540.0,3,3,4.0,3.0,1845.0,1650.0,1294.0,0,0,0,1.0,2.0
0.0,51.0,2.75,1976.0,3,3,3.0,0.0,2605.0,2400.0,2200.0,0,1,0,2.0,1.0
1.0,51.0,10.3,892.0,5,6,4.0,0.0,1827.75,3240.0,1294.0,1,1,1,0.0,1.0
0.0,101.0,0.56,2264.0,2,2,3.0,1.0,990.0,1650.0,1294.0,0,0,0,1.0,0.0
0.0,42.0,1.5,215.0,1,1,0.0,3.0,1827.75,300.0,1294.0,0,0,0,1.0,1.0
0.0,35.0,1.27,1180.0,2,2,4.0,4.0,1383.0,1650.0,1294.0,0,0,0,1.0,2.0
0.0,6.0,1.25,472.0,3,4,3.0,4.0,1827.75,1650.0,1811.0,1,1,0,2.0,0.0
0.0,68.0,4.5,2122.0,5,5,4.0,1.0,3670.0,1650.0,1294.0,0,1,0,2.0,0.0
0.0,24.0,1.4,1897.0,5,4,2.0,0.0,2400.0,1650.0,1294.0,0,0,0,1.0,1.0
0.0,97.0,0.4,2214.0,2,2,1.0,1.0,626.0,1650.0,526.0,0,0,0,1.0,2.0
0.0,31.0,1.0,1035.0,1,1,1.0,2.0,1100.0,1650.0,1294.0,1,0,1,2.0,1.0
0.0,72.0,3.25,2095.0,4,5,4.0,3.0,3216.0,1650.0,1294.0,0,0,0,1.0,0.0
0.0,95.0,1.3,417.0,3,3,2.0,1.0,1827.75,1650.0,1423.0,1,0,0,1.0,1.0
0.0,57.0,1.74,1930.0,3,3,4.0,2.0,2450.0,2400.0,2300.0,0,1,1,2.0,1.0
0.0,32.0,0.55,2261.0,2,2,2.0,2.0,950.0,900.0,744.0,0,0,0,2.0,1.0
0.0,91.0,1.3,1196.0,2,2,3.0,4.0,1400.0,1650.0,894.0,0,0,0,2.0,0.0
1.0,22.0,0.29,1003.0,2,1,0.0,2.0,1827.75,891.0,1294.0,0,0,0,1.0,1.0
1.0,103.0,0.5,982.0,2,4,3.0,3.0,1827.75,725.0,675.0,0,0,0,1.0,1.0
1.0,43.0,7.25,856.0,9,8,3.0,2.0,1827.75,2475.0,1294.0,0,1,1,2.0,2.0
1.0,63.0,2.01,767.0,3,3,3.0,4.0,1827.75,1549.0,1294.0,0,0,0,2.0,2.0
0.0,49.0,1.79,412.0,3,3,3.0,2.0,1827.75,1650.0,1400.0,0,1,0,1.0,2.0
0.0,38.0,1.2,711.0,3,3,3.0,3.0,1827.75,1650.0,900.0,0,0,0,1.0,2.0
1.0,11.0,1.7,217.0,4,4,4.0,3.0,1827.75,3000.0,2600.0,0,0,0,1.0,1.0
0.0,75.0,1.6,1293.0,2,2,2.0,0.0,1565.0,1650.0,1294.0,0,0,0,2.0,0.0
0.0,99.0,0.9,1169.0,3,2,3.0,3.0,1370.0,1650.0,1294.0,0,0,0,2.0,0.0
0.0,12.0,1.9,2070.0,4,4,3.0,3.0,3055.0,1650.0,1294.0,0,1,0,0.0,2.0
0.0,5.0,1.9,478.0,3,3,4.0,3.0,1827.75,1650.0,1889.0,1,0,0,1.0,2.0
0.0,92.0,1.25,1242.0,3,4,3.0,3.0,1480.0,1650.0,1294.0,1,0,0,1.0,1.0
0.0,86.0,4.45,2144.0,4,4,4.0,3.0,4200.0,3850.0,3600.0,1,1,1,1.0,2.0
0.0,65.0,7.9,242.0,4,4,4.0,4.0,1827.75,3950.0,2900.0,0,0,0,2.0,0.0
1.0,66.0,8.5,885.0,6,6,4.0,4.0,1827.75,3132.0,1294.0,0,0,0,1.0,1.0
0.0,68.0,2.4,1537.0,3,2,3.0,3.0,1837.0,1700.0,1600.0,0,1,1,0.0,2.0
0.0,17.0,1.5,1095.0,2,2,2.0,1.0,1276.0,1650.0,1294.0,0,0,0,2.0,0.0
0.0,38.0,0.98,1476.0,3,3,4.0,3.0,1770.0,1675.0,1400.0,0,0,0,0.0,2.0
0.0,67.0,2.29,420.0,2,2,3.0,4.0,1827.75,1650.0,1433.0,1,0,0,1.0,2.0
0.0,76.0,1.3,1861.0,4,4,3.0,0.0,2350.0,1650.0,1294.0,0,1,0,2.0,2.0
0.0,66.0,3.15,490.0,3,3,3.0,4.0,1827.75,1650.0,200.0,0,0,0,1.0,2.0
1.0,51.0,5.88,826.0,3,9,4.0,3.0,1827.75,2160.0,1294.0,1,1,2,2.0,1.0
0.0,102.0,1.6,188.0,3,4,0.0,3.0,1827.75,2400.0,1294.0,0,0,0,2.0,0.0
0.0,103.0,0.24,573.0,1,1,1.0,3.0,1827.75,1650.0,340.13924000000003,0,0,0,2.0,0.0
0.0,55.0,5.75,1854.0,3,4,3.0,3.0,2329.0,1900.0,1700.0,0,1,2,0.0,0.0
1.0,27.0,3.51,872.0,4,4,3.0,4.0,1827.75,2844.0,1294.0,1,1,1,0.0,2.0
0.0,92.0,0.41,658.0,2,2,1.0,3.0,1827.75,1650.0,601.0,0,0,0,2.0,1.0
0.0,86.0,2.29,1988.0,3,4,4.0,3.0,2660.0,1650.0,2000.0,1,1,2,0.0,2.0
1.0,68.0,9.01,943.0,4,4,4.0,3.0,1827.75,5574.7,1294.0,0,1,0,2.0,1.0
0.0,95.0,1.25,417.0,3,3,2.0,1.0,1827.75,1650.0,1423.0,1,0,0,1.0,1.0
1.0,31.0,3.5,761.0,2,6,3.0,3.0,1827.75,1350.0,1294.0,0,0,0,1.0,1.0
0.0,101.0,0.55,1016.0,3,2,2.0,1.0,1000.0,1650.0,645.0,1,0,1,2.0,0.0
0.0,6.0,1.05,57.0,2,2,3.0,3.0,1827.75,1365.0,900.0,0,0,1,2.0,1.0
0.0,95.0,1.55,1286.0,3,2,3.0,0.0,1550.0,1650.0,1294.0,0,0,1,2.0,2.0
0.0,91.0,1.2,1337.0,2,2,3.0,3.0,1640.0,1300.0,1000.0,0,0,1,0.0,2.0
0.0,74.0,1.1,399.0,2,2,2.0,3.0,1827.75,1650.0,1300.0,0,0,0,2.0,2.0
0.0,7.0,1.85,1843.0,3,3,4.0,3.0,2290.0,1650.0,1294.0,0,1,0,0.0,0.0
0.0,4.0,1.1,451.0,3,3,3.0,0.0,1827.75,1650.0,1650.0,0,0,0,1.0,1.0
0.0,91.0,1.2,1479.0,2,2,4.0,3.0,1772.0,1650.0,1240.0,0,0,0,2.0,2.0
0.0,5.0,1.26,1060.0,2,2,2.0,3.0,1215.0,1650.0,1294.0,0,0,0,2.0,2.0
0.0,10.0,0.28,610.0,2,2,2.0,3.0,1827.75,1650.0,489.0,0,0,0,1.0,0.0
0.0,72.0,1.5,1307.0,3,3,2.0,3.0,1578.0,1650.0,1400.0,0,0,1,0.0,2.0
0.0,87.0,1.6,1920.0,4,5,4.0,3.0,2425.0,1650.0,1294.0,0,1,0,2.0,2.0
1.0,23.0,4.95,848.0,6,5,4.0,3.0,1827.75,2430.0,1294.0,0,1,0,2.0,1.0
0.0,83.0,1.91,1829.0,3,4,4.0,3.0,2244.0,1650.0,1294.0,0,1,0,0.0,2.0
0.0,103.0,0.56,705.0,2,2,3.0,1.0,1827.75,1650.0,822.0,0,0,0,2.0,1.0
0.0,16.0,4.75,2125.0,3,5,4.0,3.0,3763.0,1650.0,1294.0,0,1,1,1.0,2.0
1.0,12.0,12.0,997.0,5,6,3.0,3.0,1827.75,7000.0,6000.0,1,1,1,0.0,1.0
1.0,45.0,17.0,924.0,5,8,4.0,3.0,1827.75,4500.0,1294.0,1,1,2,0.0,1.0
0.0,5.0,0.95,336.0,2,2,2.0,3.0,1827.75,915.0,858.0,0,0,0,1.0,0.0
0.0,37.0,0.95,131.0,3,1,0.0,3.0,1827.75,1820.0,1294.0,0,0,0,1.0,1.0
0.0,83.0,1.4,412.0,2,2,2.0,3.0,1827.75,1650.0,1400.0,1,1,2,2.0,2.0
0.0,51.0,2.65,1941.0,3,4,4.0,0.0,2480.0,2470.0,2000.0,0,1,1,0.0,2.0
0.0,16.0,4.25,2126.0,3,5,2.0,3.0,3763.0,3000.0,2800.0,0,1,0,2.0,0.0
0.0,48.0,5.15,1937.0,3,3,4.0,0.0,2464.0,2364.0,2264.0,0,1,2,2.0,2.0
1.0,12.0,7.0,964.0,4,4,4.0,3.0,1827.75,5400.0,1294.0,0,0,1,2.0,1.0
0.0,0.0,2.0,1254.0,3,3,3.0,1.0,1500.0,1650.0,1294.0,0,0,0,1.0,2.0
0.0,89.0,1.75,1580.0,3,3,4.0,3.0,1900.0,1650.0,1240.04,0,1,0,2.0,0.0
0.0,99.0,0.78,1052.0,2,2,2.0,1.0,1197.0,1650.0,1294.0,0,0,1,1.0,1.0
1.0,103.0,0.5,1005.0,2,1,2.0,0.0,1827.75,900.0,1294.0,0,0,0,1.0,1.0
0.0,7.0,2.6,1931.0,3,4,4.0,3.0,2450.0,1650.0,1715.0,1,1,0,2.0,2.0
0.0,97.0,1.26,1393.0,3,3,3.0,3.0,1702.0,1650.0,1500.0,0,0,1,1.0,2.0
0.0,16.0,3.1,431.0,2,2,3.0,3.0,1827.75,1650.0,1500.0,1,1,1,2.0,2.0
0.0,70.0,2.0,1445.0,3,3,3.0,1.0,1750.0,1650.0,1294.0,1,0,0,1.0,0.0
0.0,99.0,0.75,96.0,3,2,2.0,3.0,1827.75,1556.0,1261.0,0,0,0,1.0,0.0
0.0,7.0,0.49,2238.0,3,2,2.0,4.0,745.0,1650.0,645.0,0,0,0,2.0,2.0
0.0,103.0,0.26,605.0,2,2,1.0,3.0,1827.75,1650.0,481.684525,0,0,0,2.0,2.0
0.0,66.0,2.1,389.0,2,2,2.0,4.0,1827.75,1650.0,1260.0,0,0,0,1.0,1.0
0.0,67.0,2.24,451.0,3,3,3.0,3.0,1827.75,1650.0,1650.0,1,1,0,1.0,1.0
0.0,38.0,1.55,1510.0,3,3,4.0,3.0,1811.0,1650.0,1294.0,0,0,0,2.0,0.0
0.0,91.0,1.8,392.0,3,3,3.0,4.0,1827.75,1650.0,127.3,0,0,0,1.0,0.0
1.0,47.0,4.6,804.0,2,6,4.0,0.0,1827.75,1728.0,1294.0,0,0,2,2.0,2.0
1.0,23.0,5.7,848.0,9,9,4.0,0.0,1827.75,2430.0,1294.0,0,0,1,1.0,1.0
0.0,36.0,0.42,626.0,2,2,1.0,3.0,1827.75,1650.0,531.0,0,0,0,1.0,1.0
0.0,6.0,1.35,1490.0,3,3,4.0,3.0,1790.0,1650.0,1294.0,1,0,1,0.0,1.0
0.0,91.0,1.04,1425.0,2,3,4.0,3.0,1741.0,1650.0,1294.0,0,0,0,2.0,2.0
0.0,5.0,1.45,1348.0,3,3,3.0,3.0,1650.0,1650.0,1294.0,0,1,0,0.0,2.0
0.0,63.0,1.5,376.0,2,2,2.0,4.0,1827.75,1650.0,1200.0,1,0,0,1.0,1.0
0.0,38.0,1.65,1803.0,4,3,4.0,3.0,2191.0,2091.0,1991.0,0,0,1,2.0,2.0
0.0,57.0,1.45,1682.0,3,3,4.0,2.0,2000.0,1900.0,1800.0,1,1,0,0.0,2.0
0.0,67.0,4.95,2074.0,3,3,3.0,3.0,3112.0,1650.0,1294.0,0,1,1,2.0,2.0
0.0,44.0,6.2,2063.0,4,4,4.0,0.0,2997.0,1650.0,1294.0,0,1,0,1.0,2.0
0.0,86.0,0.65,1064.0,2,2,2.0,0.0,1225.0,1650.0,776.0,0,0,0,2.0,0.0
0.0,49.0,2.65,1834.0,3,4,3.0,0.0,2251.42,1750.75,1294.0,0,1,1,2.0,0.0
0.0,2.0,0.95,1973.0,3,4,3.0,0.0,2600.0,1650.0,1900.0,0,1,0,2.0,2.0
0.0,17.0,1.5,393.0,2,2,2.0,1.0,1827.75,1650.0,1276.0,0,0,0,2.0,0.0
0.0,95.0,1.2,68.0,3,3,2.0,3.0,1827.75,1423.0,920.0,0,0,0,1.0,1.0
0.0,81.0,0.71,1133.0,2,2,2.0,3.0,1342.0,1650.0,810.0,1,0,0,2.0,2.0
0.0,72.0,1.78,1697.0,4,4,2.0,3.0,2010.0,1650.0,1294.0,0,0,1,0.0,2.0
1.0,29.0,13.5,937.0,5,5,4.0,3.0,1827.75,4518.0,1294.0,1,1,2,1.0,1.0
1.0,68.0,9.0,953.0,4,4,4.0,3.0,1827.75,5200.0,4235.0,0,1,1,2.0,1.0
0.0,93.0,0.92,1140.0,2,2,2.0,3.0,1350.0,1300.0,1250.0,0,0,0,0.0,1.0
0.0,97.0,1.25,1607.0,3,3,4.0,3.0,1930.0,1929.0,1928.0,0,1,0,2.0,2.0
1.0,39.0,3.5,776.0,3,2,3.0,0.0,1827.75,161.0,160.0,0,0,1,2.0,1.0
1.0,44.0,1.95,816.0,3,4,4.0,1.0,1827.75,1935.0,1294.0,0,1,1,2.0,2.0
0.0,89.0,1.1,1414.0,3,3,3.0,3.0,1735.0,1650.0,1294.0,0,1,1,2.0,0.0
0.0,5.0,2.15,1771.0,3,4,4.0,3.0,2149.0,1650.0,1294.0,1,1,1,2.0,0.0
0.0,51.0,1.14,1124.0,2,2,2.0,0.0,1336.0,1330.0,1100.0,0,0,1,0.0,0.0
0.0,35.0,1.45,1372.0,3,2,3.0,4.0,1671.0,1650.0,1294.0,0,0,0,1.0,1.0
0.0,12.0,1.4,1445.0,3,3,4.0,3.0,1750.0,1650.0,1294.0,0,0,0,2.0,2.0
0.0,35.0,1.2,82.0,2,2,2.0,3.0,1827.75,1492.0,849.0,0,0,0,2.0,1.0
0.0,94.0,2.65,382.0,3,3,4.0,1.0,1827.75,1650.0,124.0,0,0,0,2.0,2.0
0.0,6.0,0.99,1663.0,3,4,4.0,3.0,1991.0,1650.0,1495.0,0,1,0,0.0,1.0
0.0,27.0,14.0,305.0,4,5,3.0,3.0,1827.75,700.0,1294.0,0,0,0,1.0,1.0
0.0,58.0,1.12,1022.0,2,2,1.0,2.0,1050.0,1650.0,1294.0,0,0,0,2.0,1.0
1.0,58.0,3.3,800.0,4,3,4.0,0.0,1827.75,1665.0,1294.0,1,1,0,0.0,1.0
0.0,72.0,1.55,1301.0,3,3,2.0,3.0,1578.0,1650.0,1294.0,0,0,1,2.0,1.0
0.0,63.0,1.7,369.0,2,2,2.0,4.0,1827.75,1650.0,1150.0,0,0,0,1.0,2.0
0.0,101.0,0.45,642.0,2,2,2.0,1.0,1827.75,1650.0,569.0,0,0,1,1.0,1.0
0.0,12.0,1.35,1567.0,3,2,4.0,3.0,1880.0,1650.0,1128.0,0,0,0,2.0,0.0
0.0,5.0,1.35,1351.0,3,4,4.0,3.0,1650.0,1400.0,1250.0,0,1,1,0.0,2.0
0.0,101.0,0.8,2250.0,2,2,3.0,1.0,900.0,1650.0,550.0,1,0,0,2.0,2.0
0.0,99.0,0.85,1658.0,3,3,3.0,3.0,1990.0,1650.0,1294.0,0,0,0,2.0,1.0
0.0,97.0,1.99,550.0,4,4,4.0,3.0,1827.75,1650.0,2727.0,0,1,1,2.0,2.0
0.0,12.0,1.7,1948.0,3,3,4.0,3.0,2545.0,1650.0,1294.0,0,1,0,0.0,2.0
0.0,1.0,1.5,1681.0,4,4,4.0,0.0,2000.0,1850.0,1650.0,0,0,0,2.0,2.0
0.0,38.0,0.45,650.0,2,3,2.0,4.0,1827.75,1650.0,590.0,0,0,0,1.0,2.0
0.0,57.0,0.58,660.0,1,1,1.0,2.0,1827.75,1650.0,605.0,0,0,0,2.0,1.0
0.0,97.0,0.5,2234.0,2,2,1.0,1.0,700.0,1650.0,600.0,0,0,0,1.0,2.0
0.0,5.0,2.0,1773.0,3,4,4.0,3.0,2149.0,1900.0,1650.0,1,1,1,0.0,0.0
0.0,57.0,0.65,695.0,1,1,1.0,0.0,1827.75,1650.0,755.0,0,0,0,2.0,1.0
0.0,103.0,0.42,626.0,2,2,1.0,1.0,1827.75,1650.0,531.0,0,0,0,2.0,0.0
0.0,101.0,0.82,1195.0,2,2,4.0,1.0,1400.0,1650.0,830.0,1,0,0,2.0,0.0
0.0,9.0,1.15,1575.0,3,4,3.0,3.0,1900.0,1305.0,1173.0,1,1,0,1.0,2.0
0.0,25.0,4.3,2073.0,3,4,4.0,3.0,3090.0,2600.0,2100.0,0,1,2,2.0,2.0
0.0,75.0,2.5,1785.0,3,3,4.0,3.0,2150.0,1650.0,1350.0,0,0,1,0.0,0.0
0.0,6.0,1.65,1689.0,3,3,4.0,3.0,2000.0,1650.0,1400.0,1,0,0,1.0,0.0
0.0,83.0,1.45,1253.0,2,2,4.0,3.0,1495.0,1494.0,1294.0,1,0,0,2.0,2.0
0.0,41.0,0.21,597.0,1,1,1.0,3.0,1827.75,1650.0,450.0,0,0,0,1.0,1.0
0.0,37.0,0.75,70.0,2,2,4.0,3.0,1827.75,1430.0,1294.0,0,0,0,2.0,0.0
0.0,89.0,1.48,1580.0,3,3,3.0,3.0,1900.0,1650.0,1240.04,0,1,0,2.0,2.0
